rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage	taxon_author	accepted_name	unacceptability_reason	comments	details
Species	Rhamphostomella	sollers		Rhamphostomella von Lorenz 1886	valid	Canu & Bassler, 1929			ZR1929	
Species	Schismoporella	aculifera		Schismoporella Gregory 1893	valid	(Canu & Lecointre, 1928)				
Species	Schizomavella	aculifera		Schizomavella Canu & Bassler 1917	valid	Canu & Lecointre, 1928			ZR1930	
Species	Selenaria	punctata		Selenaria Busk 1854	valid	Tenison Woods, 1880				
Species	Tremopora	ovalis		Tremopora Ortmann 1890	valid	Canu & Bassler, 1929			ZR1929	
Species	Acanthodesia	quadrata		Acanthodesia Canu & Bassler 1920	valid	Canu & Bassler, 1929				
Species	Adeonellopsis	unilamellosa		Adeonellopsis MacGillivray 1886	valid	Canu & Bassler, 1929			ZR1929	
Species	Antropora	minor		Antropora Norman 1903	valid	(Hincks, 1880)				
Species	Beania	pulchella		Beania Johnston 1840	valid	Livingstone, 1929			ZR1930	
Species	Calloporina	sculpta		Calloporina Neviani 1895	valid	Canu & Bassler, 1929			ZR1929	
Species	Calloporina	sigillata		Calloporina Neviani 1895	valid	Canu & Bassler, 1929			ZR1929	
Species	Canda	philippinensis		Canda Lamouroux 1816	valid	Canu & Bassler, 1929			ZR1929	
Species	Cellepora	sinensis		Cellepora Linnaeus 1767	valid	Canu & Bassler, 1929				
Species	Celleporina	munita		Celleporina Gray 1848	valid	(MacGillivray, 1885)				
Species	Celleporina	pisiformis		Celleporina Gray 1848	valid	Canu & Bassler, 1929			ZR1929	
Species	Chaperiopsis	transversalis		Chaperiopsis Uttley 1949	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Chiastosella	splendida		Chiastosella Canu & Bassler 1934	valid	(Livingstone, 1929)			ZR1930	
Species	Chondriovelum	adeliense		Chondriovelum Hayward & Thorpe 1988	valid	(Livingstone, 1928)			ZR1928	
Species	Coleopora	seriata		Coleopora Canu & Bassler 1927	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Conescharellina	milleporacea		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Conescharellina	parviporosa		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Conescharellina	transversa		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Didymosella	parvipora		Didymosella Canu & Bassler 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Fenestrulina	ampla		Fenestrulina Jullien 1888	valid	Canu & Bassler, 1928			ZR1928	
Species	Flabellopora	lenticularis		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	pisiformis		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	planata		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	pusilla		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	tuberosa		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Gemelliporidra	aculeata		Gemelliporidra Canu & Bassler 1927	valid	Canu & Bassler, 1928			ZR1928	
Species	Gigantopora	spiculifera		Gigantopora Ridley 1881	valid	Canu & Bassler, 1927				
Species	Lunularia	capulus		Lunularia Busk 1884	valid	(Busk, 1852)				
Species	Micropora	mortenseni		Micropora Gray 1848	valid	Livingstone, 1929			ZR1930	
Species	Microporella	ampla		Microporella Hincks 1877	valid	Canu & Bassler, 1928			ZR1928	
Species	Mucropetraliella	robusta		Mucropetraliella Stach 1936	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Mucropetraliella	serrata		Mucropetraliella Stach 1936	valid	(Livingstone, 1926)				
Species	Palmicellaria	aviculifera		Palmicellaria Alder 1864	valid	Canu & Bassler, 1928			ZR1928	
Species	Parellisina	subalbida		Parellisina Osburn 1940	valid	(Canu & Bassler, 1929)			ZR1929; ZR1942	
Species	Perigastrella	ovalis		Perigastrella Canu & Bassler 1917	valid	Canu & Bassler, 1929				
Species	Pyripora	tenuicaudata		Pyripora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1930	
Species	Pyripora	uncifera		Pyripora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1930	
Species	Reteporella	longicollis		Reteporella Busk 1884	valid	Canu & Bassler, 1929			ZR1929	
Species	Reteporella	millespinae		Reteporella Busk 1884	valid	Canu & Bassler, 1929			ZR1929	
Species	Reteporella	tenuitelifera		Reteporella Busk 1884	valid	Canu & Bassler, 1929			ZR1929	
Species	Reteporellina	laxipes		Reteporellina Harmer 1933	valid	(Canu & Bassler, 1929)				
Species	Schizomavella	simplex		Schizomavella Canu & Bassler 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Schizoporella	pachystega		Schizoporella Hincks 1877	valid	Kluge, 1929			ZR1931	
Species	Schizoporella	perforata		Schizoporella Hincks 1877	valid	Canu & Bassler, 1929			ZR1929	
Species	Schizoporella	proditor		Schizoporella Hincks 1877	valid	Canu & Bassler, 1929			ZR1929	
Species	Scrupocellaria	ulrichi		Scrupocellaria d'Hondt 1988	valid	Canu & Bassler, 1929			ZR1929	
Species	Selenaria	parapunctata		Selenaria Busk 1854	valid	Cook & Chimonides, 1985			ZR1985-035	
Species	Smittipora	acutirostris		Smittipora Jullien 1882	valid	(Canu & Bassler, 1928)			ZR1928 as Velumella	
Species	Smittipora	americana		Smittipora Jullien 1882	valid	(Canu & Bassler, 1928)			ZR1928	
Species	Steginoporella	marcusi		Steginoporella Smitt 1873	valid	Livingstone, 1929			ZR1930	
Species	Stylopoma	distorta		Stylopoma Levinsen 1909	valid	Canu & Bassler, 1929				
Species	Thalamoporella	linearis		Thalamoporella Hincks 1887	valid	Canu & Bassler, 1929			ZR1929	
Species	Trochosodon	parvulum		Trochosodon Canu & Bassler 1927	valid	Canu & Bassler, 1929			ZR1929	
Species	Trochosodon	porcellanum		Trochosodon Canu & Bassler 1927	valid	Canu & Bassler, 1929			ZR1929	
Species	Trypostega	pusilla		Trypostega Johnston 1909	valid	Canu & Bassler, 1929				
Species	Vibracellina	viator		Vibracellina Canu & Bassler 1917	valid	Canu & Bassler, 1929				
Species	Actinopora	philippinensis		Actinopora O'Donoghue & O'Donoghue 1853	valid	Canu & Bassler, 1929			ZR1929	
Species	Diaperoecia	rosea		Diaperoecia Canu 1918	valid	Canu & Bassler, 1929			ZR1929	
Species	Entalophora	unifasciata		Entalophora Lamouroux 1821	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Mecynoecia	rectangulata		Mecynoecia Canu 1918	valid	Canu & Bassler, 1929			ZR1929	
Species	Mesonea	simplex		Mesonea Hasenbank 1920	valid	Canu & Bassler, 1929			ZR1929	
Species	Plagioecia	reticuloides		Plagioecia Canu, 1918	valid	Canu & Bassler, 1929			ZR1929	
Species	Hyalinella	vaihiriae		Hyalinella Jullien, 1885	valid	Hastings, 1929			ZR1929	
Species	Biaviculigera	wintonensis		Biaviculigera Voigt  1989	valid	(Brydone, 1929)			ZR1989/90-130	
Species	Characodoma	peristomarium		Characodoma Maplestone 1900	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Marginaria	capulus		Marginaria Römer 1841	valid	(Levinsen, 1925)				
Species	Tetrocycloecia	parvula		Tetrocycloecia Canu 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Cranosina	philippinensis		Cranosina Canu & Bassler 1933	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Smittipora	philippinensis		Smittipora Jullien 1882	valid	Canu & Bassler, 1929			ZR1929	
Species	Arachnopusia	laticella		Arachnopusia Jullien 1888	valid	(Canu & Bassler, 1929)				
Species	Poricella	spathulata		Poricella Canu 1904	valid	(Canu & Bassler, 1929)				
Species	Cryptosula	reticulata		Cryptosula Canu & Bassler 1925	valid	(Okada, 1929)			ZR1929, was Lepralia	
Species	Lichenopora	strictolamellosa		Lichenopora Gordon & d'Hondt 1823	valid	(Canu & Bassler, 1929)				
Species	Escharella	takatukii		Escharella Gray 1848	valid	(Okada, 1929)			ZR1929 as Mucronella	
Species	Exidmonea	pauper		Exidmonea Waters 1972	valid	(Canu & Bassler, 1929)			see Voigt & Taylor 1992	
Species	Trochosodon	radiatus		Trochosodon Canu & Bassler 1927	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Membranipora	virgata		Membranipora de Blainville 1830	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Metroperiella	atlantica		Metroperiella Canu & Bassler 1917	valid	(Canu & Bassler, 1928)			ZR1928	
Species	Porina	longicollis		Porina d'Orbigny 1852	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Schizoretepora	lutea		Schizoretepora Gregory 1893	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Nigrapercula	mutabilis		Nigrapercula Tilbrook 2006	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Antropora	oculifera		Antropora Norman 1903	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Reteporella	pseudofinis		Reteporella Busk 1884	valid	Canu & Bassler, 1929			ZR1929	
Species	Polyporella	woodsi		Polyporella Simpson 1894	valid	(Etheridge, 1892)			; Reid 2003	
Species	Mucropetraliella	trita		Mucropetraliella Stach 1936	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Batostoma	bassleri		Batostoma Ulrich 1882	valid	Troedsson, 1929			ZR1929; check date	
Species	Trematopora	cumingsi		Trematopora Hall 1851	valid	Troedsson, 1929			ZR1929; check date	
Species	Polypora	aestacella		Polypora M'Coy 1842	valid	Moore, 1929			ZR1929	
Species	Polypora	arata		Polypora M'Coy 1842	valid	Moore, 1929			ZR1929	
Species	Polypora	hexagona		Polypora M'Coy 1842	valid	Moore, 1929			ZR1929	
Species	Rhabdomeson	filum		Rhabdomeson Young and Young 1874	valid	Moore, 1929			ZR1929	
Species	Rhombopora	corticata		Rhombopora Meek 1872	valid	Moore, 1929			ZR1929	
Species	Septopora	alternata		Septopora Prout 1859	valid	Moore, 1929			ZR1929	
Species	Streblascopora	biformata		Streblascopora Bassier 1952	valid	(Bell, 1929)			ZR1933	
Species	Clausotrypa	conferta		Clausotrypa Bassler 1929	valid	Bassler, 1929			ZR1929	
Species	Polypora	brouweri		Polypora M'Coy 1842	valid	Bassler, 1929			ZR1929	
Species	Polypora	consanguinea		Polypora M'Coy 1842	valid	Bassler, 1929				
Species	Rhabdomeson	consimile		Rhabdomeson Young and Young 1874	valid	Bassler, 1929			ZR1929	
Species	Rhabdomeson	grande		Rhabdomeson Young and Young 1874	valid	Bassler, 1929			ZR1929	
Species	Streblascopora	biserialis		Streblascopora Bassier 1952	valid	(Bassler, 1929)			ZR1929	
Species	Streblascopora	fasciculata		Streblascopora Bassier 1952	valid	(Bassler, 1929)			ZR1952	
Species	Streblascopora	germana		Streblascopora Bassier 1952	valid	(Bassler, 1929)			ZR1929 as Streblotrypa, Nakrem 1991	
Species	Streblotrypella	ignota		Streblotrypella Nikiforova 1948	valid	(Bassler, 1929)			ZR1929	
Species	Thamniscus	gracilis		Thamniscus King 1849	valid	Vine, 1885				
Species	Biflustra	genucia		Biflustra d'Orbigny 1852	valid	Brydone, 1929			ZR1930	
Species	Biflustra	infundibulum		Biflustra d'Orbigny 1852	valid	Brydone, 1929			ZR1930	
Species	Biflustra	simplex		Biflustra d'Orbigny 1852	valid	d'Orbigny, 1852				
Species	Biflustra	transgemmata		Biflustra d'Orbigny 1852	valid	Brydone, 1929			ZR1930	
Species	Biflustra	transposita		Biflustra d'Orbigny 1852	valid	Brydone, 1929			ZR1930	
Species	Callopora	invigilata		Callopora Gray 1848	valid	(Brydone, 1910)				
Species	Callopora	langi		Callopora Gray 1848	valid	(Brydone, 1910)				
Species	Callopora	lyra		Callopora Gray 1848	valid	(von Hagenow, 1839)				
Species	Dermatopora	lyra		Dermatopora von Hagenow 1851	valid	(von Hagenow, 1839)				
Species	Diplosolen	ellipostomus		Diplosolen Busk 1918	valid	Canu & Lecointre, 1933			ZR1933, spelling?	
Species	Ellisina	simplex		Ellisina Norman 1903	valid	(d'Orbigny, 1852)				
Species	Membranipora	acuum		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	aldeni		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	arcana		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	cuckmerensis		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	cuculligera		Membranipora de Blainville 1830	valid	Brydone, 1914				
Species	Membranipora	famelica		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	fecampensis		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	fenestralis		Membranipora de Blainville 1830	valid	Brydone, 1929				
Species	Membranipora	intricata		Membranipora de Blainville 1830	valid	(Lonsdale, 1850)				
Species	Virgocella	virgo		Virgocella Voigt 1957	valid	(von Hagenow, 1839)			ZR1957,	
Species	Bathosella	canui		Bathosella Canu & Bassler 1917	valid	Cipolla, 1929			query 1928	
Species	Caberea	brevigaleata		Caberea Lamouroux 1816	valid	Canu & Bassler, 1929			ZR1929	
Species	Conescharellina	concava		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Crepidacantha	crinispina		Crepidacantha Levinsen 1909	valid	Levinsen, 1909				
Species	Cupuladria	guineensis		Cupuladria Canu & Bassler 1919	valid	(Busk, 1854)				
Species	Fenestrulina	infundibulipora		Fenestrulina Jullien 1888	valid	Canu & Bassler, 1929			ZR1929	
Species	Hiantopora	bidenticulata		Hiantopora MacGillivray 1887	valid	Canu & Bassler, 1929			ZR1929	
Species	Membranipora	bartschi		Membranipora de Blainville 1830	valid	Canu & Bassler, 1929			ZR1929	
Species	Membraniporidra	elongata		Membraniporidra Canu & Bassler 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Membraniporidra	lata		Membraniporidra Canu & Bassler 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Onychocella	fimbriata		Onychocella Jullien 1882	valid	Canu & Bassler, 1929			ZR1929	
Species	Ramphonotus	elongatus		Ramphonotus Norman 1894	valid	Canu & Bassler, 1929			ZR1929	
Species	Smittina	bassleri		Smittina Norman 1903	valid	Cipolla, 1928			ZR1929	
Species	Smittina	forata		Smittina Norman 1903	valid	Canu & Bassler, 1929			ZR1929	
Species	Stenosipora	unirostris		Stenosipora Canu & Bassler 1927	valid	Canu & Bassler, 1929			ZR1929	
Species	Tegella	japonica		Tegella Levinsen 1909	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Annectocyma	indistincta		Annectocyma Hayward & Ryland 1985	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Proboscina	coapta		Proboscina Audouin 1826	valid	Canu & Bassler, 1929			ZR1929	
Species	Acanthodesia	lamellosa		Acanthodesia Canu & Bassler 1920	valid	Canu & Bassler, 1929				
Species	Adeona	articulata		Adeona Lamouroux 1812	valid	Canu & Bassler, 1929			ZR1929	
Species	Adeonella	gibbera		Adeonella Busk 1884	valid	Canu & Bassler, 1929				
Species	Adeonellopsis	falcifera		Adeonellopsis MacGillivray 1886	valid	Canu & Bassler, 1929			ZR1929	
Species	Allantopora	curta		Allantopora Lang 1914	valid	Canu & Bassler, 1929			ZR1929	
Species	Bracebridgia	fissifera		Bracebridgia MacGillivray 1886	valid	Canu & Bassler, 1929			ZR1929	
Species	Caleschara	junctifera		Caleschara MacGillivray 1880	valid	Canu & Bassler, 1929			ZR1929	
Species	Cheiloporina	flava		Cheiloporina Canu & Bassler 1923	valid	Canu & Bassler, 1929			ZR1929	
Species	Cheiloporina	irregularis		Cheiloporina Canu & Bassler 1923	valid	Canu & Bassler, 1929				
Species	Conescharellina	breviconica		Conescharellina d'Orbigny 1852	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Conescharellina	catella		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Conescharellina	grandiporosa		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Conescharellina	jucunda		Conescharellina d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Conescharellina	philippinensis		Conescharellina d'Orbigny 1852	valid	(Busk, 1854)				
Species	Crucescharellina	decussis		Crucescharellina Silén 1947	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Escharella	dijmphnae		Escharella Gray 1848	valid	(Kluge, 1929)			ZR1931 as Mucronella	
Species	Exechonella	discoidea		Exechonella Duvergier 1924	valid	Canu & Bassler, 1929			ZR1929	
Species	Exechonella	tuberculata		Exechonella Duvergier 1924	valid	(MacGillivray, 1883)				
Species	Flabellopora	acuta		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	acutirostris		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	arculifera		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Flabellopora	irregularis		Flabellopora d'Orbigny 1852	valid	Canu & Bassler, 1929			ZR1929	
Species	Lanceopora	elongata		Lanceopora d'Orbigny 1851	valid	(Canu & Bassler, 1929)				
Species	Margaretta	gracilior		Margaretta Gray 1843	valid	(Ortmann, 1892)			ZR1935	
Species	Membranipora	arcifera		Membranipora de Blainville 1830	valid	Canu & Bassler, 1929			ZR1929	
Species	Microporella	intermedia		Microporella Hincks 1877	valid	Livingstone, 1929			ZR1930	
Species	Mucropetraliella	echinata		Mucropetraliella Stach 1936	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Mucropetraliella	philippinensis		Mucropetraliella Stach 1936	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Parantropora	laguncula		Parantropora Tilbrook 1998	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Parmularia	depressa		Parmularia MacGillivray 1887	valid	Canu & Bassler, 1929				
Species	Parmularia	elongata		Parmularia MacGillivray 1887	valid	Canu & Bassler, 1929			ZR1929	
Species	Petraliella	elongata		Petraliella Canu & Bassler 1927	valid	Canu & Bassler, 1929			ZR1929	
Species	Pseudoflustra	birulai		Pseudoflustra Bidenkap 1897	valid	Kluge, 1929			ZR1931	
Species	Rectonychocella	grandipora		Rectonychocella Canu & Bassler 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Schizomavella	cornuta		Schizomavella Canu & Bassler 1917	valid	(Heller, 1867)				
Species	Schizoporella	incerta		Schizoporella Hincks 1877	valid	Kluge, 1929			ZR1931	
Species	Semibugula	birulai		Semibugula Kluge 1929	valid	Kluge, 1929			ZR1931	
Species	Sinupetraliella	gigantea		Sinupetraliella Stach 1936	valid	(Canu & Bassler, 1929)			ZR1992/93-091	
Species	Stomhypselosaria	dupliforma		Stomhypselosaria Canu & Bassler 1927	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Tetraplaria	gryllus		Tetraplaria Tenison-Woods 1878	valid	Canu & Bassler, 1929				
Species	Tremoschizodina	crassa		Tremoschizodina Duvergier 1921	valid	Canu & Bassler, 1929			ZR1929	
Species	Triphyllozoon	biseriatum		Triphyllozoon Canu & Bassler 1917	valid	Canu & Bassler, 1929				
Species	Triphyllozoon	philippinense		Triphyllozoon Canu & Bassler 1917	valid	(Busk, 1884)				
Species	Annectocyma	grandipora		Annectocyma Hayward & Ryland 1985	valid	Canu & Bassler, 1929			ZR1929	
Species	Crisidmonea	funicula		Crisidmonea Marsson 1887	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Lichenopora	lamellosa		Lichenopora Gordon & d'Hondt 1823	valid	Canu & Bassler, 1929				
Species	Mecynoecia	brevicula		Mecynoecia Canu 1918	valid	Canu & Bassler, 1929			ZR1929	
Species	Mecynoecia	geminata		Mecynoecia Canu 1918	valid	Canu & Bassler, 1929			ZR1929	
Species	Pseudorhabdomeson	bellum		Pseudorhabdomeson Gorjunova 2002	valid	(Moore, 1929)			ZR1929 as Rhabdomeson	
Species	Pseudorhabdomeson	tenerum		Pseudorhabdomeson Gorjunova 2002	valid	(Moore, 1929)			ZR1929 as Rhabdomeson	
Species	Biaviculigera	calva		Biaviculigera Voigt  1989	valid	(Brydone, 1929)			ZR1930 as 'Membranipora'; ZR1989/90-130	
Species	Biaviculigera	formicaria		Biaviculigera Voigt  1989	valid	(Brydone, 1929)			ZR1930 as 'Membranipora'; ZR1989/90-130	
Species	Biaviculigera	gabinia		Biaviculigera Voigt  1989	valid	(Brydone, 1929)			ZR1930 as 'Membranipora'; ZR1989/90-130	
Species	Characodoma	biavicularium		Characodoma Maplestone 1900	valid	(Canu & Bassler, 1929)				
Species	Callopora	missilis		Callopora Gray 1848	valid	(Brydone, 1916)				
Species	Copidozoum	comptoniense		Copidozoum Harmer 1926	valid	(Brydone, 1929)				
Species	Metroperiella	montferrandii		Metroperiella Canu & Bassler 1917	valid	(Audouin, 1826)				
Species	Tetrocycloecia	flabellaris		Tetrocycloecia Canu 1917	valid	Canu & Bassler, 1929			ZR1929	
Species	Adeonellopsis	arculifera		Adeonellopsis MacGillivray 1886	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Calyptotheca	janua		Calyptotheca Harmer 1957	valid	(Livingstone, 1929)			ZR1930	
Species	Calyptotheca	acutirostris		Calyptotheca Harmer 1957	valid	(Canu & Bassler, 1929)				
Species	Calyptotheca	biavicularia		Calyptotheca Harmer 1957	valid	(Canu & Bassler, 1929)				
Species	Calyptotheca	ingens		Calyptotheca Harmer 1957	valid	(Canu & Bassler, 1929)				
Species	Escharella	hozawai		Escharella Gray 1848	valid	(Okada, 1929)			ZR1929 as Mucronella	
Species	Margaretta	filiformis		Margaretta Gray 1843	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Schizoporella	cucullata		Schizoporella Hincks 1877	valid	(Canu & Bassler, 1929)			ZR1929	
Species	Siphonicytara	insolita		Siphonicytara Busk 1884	valid	(Canu & Bassler, 1929)			ZR1929 as Thalamoporella	
