unknown-id1	unknown-id2	name	rank	unknown-id	authority-date	authority-name	date	comment
131532	20614	bougainvillei	110	143361	1847	gordon	5/18/2006	now chaperiopsis; vide chaperia annulus bilaminata;
133258	20344	bougainvillei	110	143361	1847	gordon	5/18/2006	nunc beania fide jelly (1889); recent, pacific (new zealand);
134446	20462	bougainvillei	110	143361	1847	gordon	5/18/2006	nunc elzerina fide cook (1964); etiam flustrella fide macken (1956); etiam flustrellidra fide jelly (1889); etiam verrucularia fide busk (1889); recent, pacific (australia, new zealand);
134888	10090	bougainvillei	110	143361	1847	gordon	5/18/2006	vide farciminaria binderi;
134093	21286	brevitubulata	110	143400	1957	gordon	6/7/2006	now chaperiopsis; vide scutochaperia serrata biporosa;
131546	20614	brongniartiana	110	131538	1847	gordon	5/22/2006	vide chaperia (chaperiopsis) bispinosa
133259	20344	brongniartiana	110	131538	1847	gordon	5/30/2006	now quadricellaria; nunc quadricellaria fide gordon (1984); etiam nelliella fide mawatari (1974); recent, pacific (japan);
134448	20462	brongniartiana	110	131538	1847	gordon	5/30/2006	now quadricellaria; vide acanthodesia bocki;
132609	21051	buskiana	110	160030	1873	gordon	5/30/2006	now chaperiopsis; vide chaperia transversalis boninensis;
138206	20834	buskiana	110	160030	1873	gordon	5/30/2006	in savigny; species typica caberea lamouroux, 1816; etiam caberea fide lamouroux (1816), pouyet & moissette (1992); etiam canda fide d'orbigny (1852); cenozoic, oligocene-recent fide buge (1957); ?oligocene (eastern usa); miocene (australia); miocen
131897	20199	cacatua	110	131901	1880	gordon	5/17/2006	vide escharina bougainvillei;
137060	20706	calculosa	110	160050	1993	gordon	6/27/2006	vide escharina bougainvillei;
131704	20173	californica	110	131754	1950	gordon	5/10/2006	now celleporella; species typica antarctothoa moyano, 1986; etiam lepralia hyalina bougainvillei fide busk (1876); etiam chorizopora hyalina bougainvillei fide busk (1884); nunc celleporella (antarctothoa) fide moyano (1986); etiam cellepora fide d'orbigny (1852); 
131791	21105	californica	110	131754	1950	gordon	5/10/2006	now celleporella; vide escharina bougainvillei;
140526	10043	cambodjiensis	110	140611	1880	bock	12/3/2004	now celleporella; vide escharina bougainvillei;
140609	10089	cambodjiensis	110	140611	1880	bock	12/3/2004	vide spiroporina brevitubulata;
134896	10090	cancer	110	160029	1873	gordon	5/30/2006	fide moyano 1986, p. 112.; vide escharina brongniartiana;
131792	21105	capensis	110	131705	1883	gordon	5/11/2006	celleporella (c.) hyalina; subjective junior synonym cellepora hyalina fide jelly (1889) & moyano (1986); nunc celleporella (antarctotheca fide moyano (1986); etiam hippothoa fide; etiam reptescharella fide d'orbigny (1852); recent, atlantic (argentina), antarctic;
132979	10090	capensis	110	160026	1852	gordon	5/23/2006	hippothoa hyalina; vide escharina brongniartiana;
137467	21095	capensis	110	160026	1852	gordon	5/23/2006	now celleporella; subjective junior synonym cellepora hyalina fide jelly (1889); recent, pacific (new zealand);
138211	20834	capensis	110	160026	1852	gordon	5/23/2006	now celleporella; vide diachoris buskiana;
136299	20589	capensis dentata	110	160006	1887	gordon	5/10/2006	nomen nudum/ nunpublished plates; recent, pacific (australia);
130794	20158	carinata	110	160020	1852	gordon	5/17/2006	now celleporella; recent, antarctic;
133626	21177	carinata	110	133598	1923	gordon	5/16/2006	now chaperiopsis; vide chapperia californica);
134450	20462	carinata	110	134469	1875	gordon	5/30/2006	now chaperiopsis; nunc chaperiopsis fide gordon (1982); recent, pacific (usa, california); fossil: early pleistocene (california, timm's point);
140470	20379	carnosa	110	140491	1838	bock	12/3/2004	vide norodomiania cambodjiensis;
140477	10089	carnosa	110	140491	1838	bock	12/3/2004	nunc norodoniana fide jullien (1880); etiam norodomia; recent, southeast asia;
140373	10019	caspia	110	140391	1959	bock	12/3/2004	now celleporella; nunc celleporella cancer (gordon, ms); subjective junior synonym lepralia hyalina cornuta fide jelly (1889); recent, pacific (new zealand);
134451	20462	cassiterides	110	138596	1847	gordon	5/30/2006	now chaperia; vide amphiblestrum capense;
134452	20462	catenifera	110	131534	1894	gordon	5/22/2006	celleporella annularis; vide reptolateschara capensis;
132822	20328	catenularia	110	137340	1828	gordon	5/23/2006	celleporella annularis; subjective junior synonym eschara annularis fide harmer (1957) & hastings (1979); etiam ?schizoporella fide jelly (1889); recent, south africa;
134453	20462	catenularia	110	137340	1828	gordon	5/23/2006	celleporella annularis; vide reptolateschara capensis;
135490	20566	catenularia	110	137340	1811	gordon	5/23/2006	now patsyella; species typica patsyella brown, 1948; nunc patsyella fide brown (1948); fossil: middle oligocene-miocene (new zealand);
139949	10090	catenularia	110	137340	1828	gordon	5/23/2006	non d'orbigny 1851; species typica carinatocella stach, 1935; ?subjective junior synonym catenicella carinata d'orbigny fide jelly (1889); subjective junior synonym catenicella scutella hutton fide gordon (1989); nunc pterocella scutella hutton, (1891); nunc catenice
140720	10089	caudata	110	140374	1877	bock	12/3/2004	nunc figularia fide bassler (1936); recent, pacific (new zealand); fossil: miocene (new zealand);
124555	20566	cervicornis	110	131755	1854	gordon	5/10/2006	hippothoa divaricata; vide hippothoa divariacata carinata;
131706	20173	cervicornis	110	131755	1854	gordon	5/10/2006	subjective junior synonym flustra hispida fide jelly (1889); nunc flustrellidra ab implicatone; etiam flustrella fide jelly (1889); recent, atlantic (britain);
140492	10036	cervicornis	110	140159	1900	bock	12/3/2004	vide flustra carnosa;
132947	20332	cervicornis watersi	110	132953	1939	gordon	5/15/2006	vide bowerbankia imbricata caspia;
131934	10090	chathamensis	110	143888	1972	gordon	5/10/2006	scruparia ambigua (see ryland 1969, pp. 209, 224).; recent, atlantic (britain);
136874	21107	chathamensis	110	143888	1972	gordon	5/10/2006	now celleporella; vide celleporella hyalina catenifera;
131137	21264	chilina	110	131525	1847	gordon	5/18/2006	now pyripora; vide tubipora catenularia;
133261	20344	chilina	110	131525	1847	gordon	5/18/2006	now pyripora; vide tubipora catenularia;
134455	20462	chilina	110	131525	1847	gordon	5/18/2006	now pyripora; vide tubipora catenularia;
131535	20614	chiloensis	110	136513	1982	gordon	5/18/2006	now pyripora; subjective junior synonym hippothoa divaricata fide smitt (1868); etiam membranipora pilosa catenularia fide smitt (1868); nunc pyripora fide macgillivaray (1885) & canu & bassler (1920); etiam electra fide levinson (1909); etiam hippothoa fide fl
143370	10090	chiloensis	110	136513	1982	gordon	5/18/2006	subjective junior synonym bowerbankia gracilis fide osburn (1914) et hayward (1985); etiam bowerbankia imbricata caudata fide loppens (1907); etiam bowerbankia gracilis caudata fide osburn (1912); nunc bowerbankia fide hincks (1880) et marcus (1937)
134398	20459	cincta	110	160039	1885	gordon	6/7/2006	now chaperiopsis. non haswell, 1880; etiam chaperiopsis fide uttley (1949), gordon (1982); etiam chaperia fide waters (1898), brown (1952); etiam amphiblestrum fide busk (1884); cenozoic, pliocene (new zealand) fide brown (1952), waters (1887); recent, pacific (australia);
134910	10090	cincta	110	160039	1885	gordon	6/7/2006	now chaperiopsis; vide membranipora cervicornis;
138218	20834	cincta	110	160039	1885	gordon	6/7/2006	vide alcyonidium cervicornis [sic];
132521	20272	circularis	110	160048	1989	gordon	6/27/2006	recent, pacific (australia);
140721	10089	citrina	110	140375	1877	bock	12/3/2004	now chaperiopsis; vide parmachaperia chathamensis;
131708	20173	colensoi	110	131757	1952	gordon	5/10/2006	now chaperiopsis; species typica parmachaperia uttley & bullivant, 1972; nunc clipeochaperia fide gordon (1982); recent, pacific (new zealand);
134456	20462	concava	110	131526	1977	gordon	5/18/2006	now celleporella; vide escharina chilina;
138830	21302	concinna	110	143499	1984	gordon	6/27/2006	now celleporella; nunc celleporella (celleporella) fide moyano (1986); etiam cellepora fide d'orbigny (1852); etiam hippothoa fide; recent, pacific (chile);
140426	10089	concretum	110	140423	1888	bock	12/3/2004	now celleporella; vide escharina chilina;
131709	20173	condylata	110	131758	1930	gordon	5/10/2006	now neothoa; nunc celleporella (neothoa) fide moyano (1986); recent, pacific (chile), atlantic (argentina);
131741	21103	condylata	110	131758	1930	gordon	5/10/2006	now neothoa; vide celleporella chiloensis
134457	20462	conferta	110	137063	1880	gordon	5/30/2006	now bitectipora; vide lepralia cincta;
134926	10090	conspicua	110	160051	1967	gordon	6/28/2006	now bitectipora; nunc hippoporina fide brown (1952); etiam schizoporella fide hincks (1892); recent, pacific (new zealand);
130777	21078	contei	110	130802	1826	gordon	5/17/2006	now bitectipora; nunc hippoporina fide brown (1952); recent, pacific (new zealand);
133402	20349	contei	110	130802	1826	gordon	5/17/2006	now pyriporoides; species typica daisyella fide gordon, 1989; recent, pacific (new zealand);
140108	21079	contei	110	130802	1826	gordon	5/17/2006	nunc bowerbankia fide hincks (1880); recent, atlantic (british isles, english channel); pacific (marquesas is.);
140650	10089	convoluta	110	140278	1816	bock	12/3/2004	now chaperiopsis; nunc chaperiopsis fide gordon (1982); recent, pacific (australia, new zealand); fossil: pliocene (new zealand);
140180	10004	cookae	110	140205	1983	bock	12/3/2004	now celleporella; nunc celleporella (celleporella) fide moyano (1986); recent, pacific (south america);
122307	20236	corbula	110	132078	1880	gordon	5/9/2006	nunc reteporella ab implicatione; recent, pacific (kermadec islands);
135504	20566	corbula	110	132078	1880	gordon	5/9/2006	nunc cryptopolyzoon fide dendy (1890); recent, pacific (australia);
137350	21370	corbula	110	132078	1880	gordon	5/16/2006	now chaperiopsis; nunc chaperiopsis fide gordon (1982); etiam chaperiella fide soule (1959); recent, pacific (galapagos islands); fossil: pleistocene (venezuela) late pleistocene (usa, louisiana) fide cheetham & sandberg (1964);
140478	10089	corniculata	110	140493	1872	bock	12/3/2004	now chaperiopsis; vide chaperia condylata;
140181	10004	corniculatum	110	140493	1871	bock	12/3/2004	plesiothoa gigerium; vide hippothoa divaricata conferta;
135507	20566	cornigera	110	134797	1859	gordon	5/11/2006	now yrbozoon; recent, pacific (new zealand);
130778	21078	cornuta	110	132119	1852	gordon	5/17/2006	now catenicella; vide eucratea contei;
130803	20158	cornuta	110	132119	1852	gordon	5/17/2006	in savigny; species typica catenicella de blainville (1834); etiam vittaticella fide waters (1908) & osburn (1940); etiam alysidium; etiam catenaria fide d'orbigny (1851); nunc catenicella fide de blainville (1834); recent, western atlantic;
134459	20462	cornuta	110	160028	1854	gordon	5/30/2006	in savigny; vide eucratea contei;
134460	20462	cornuta	110	160027	1880	gordon	5/30/2006	subjective junior synonym amathia spiralis fide lamouroux (1824) et macgillivray (1895); nunc amathia fide jelly (1889); recent, pacific (australia);
134461	20462	cornuta	110	160028	1926	gordon	5/30/2006	vide alcyonidium gelatinosum cookae;
134931	10091	cornuta	110	160028	1854	gordon	5/30/2006	now corbulella; vide membranipora corbula;
138238	20834	cornuta	110	160027	1880	gordon	5/30/2006	now corbulella; species typica corbulella gordon, 1984; nunc crassimarginatella (corbulella) fide gordon (1984); etiam crassimarginatella fide hastings (1945); etiam pyrulella fide harmer (1926) er canu & bassler (1929); recent, pacific (australia); fossil: mio
140280	10006	cornuta	110	140295	1816	bock	12/3/2004	now corbulella; vide membranipora corbula;
134462	20462	cornuta aporosa	110	160027	1909	gordon	5/23/2006	vide alcyonidium corniculatum;
134463	20462	cornuta holostoma	110	160029	1909	gordon	5/30/2006	nunc flustrellidra fide d'hondt (1983); etiam flustrella fide lorenz (1886) et cook (1964); recent, arctic and subarctic; west coast of north america;
131710	20173	coronata	110	160009	1924	gordon	5/11/2006	now larnacicus; species typica larnacius norman, 1903; etiam membranipora flemingii cornigera fide smitt (1868); nunc larnacius fide norman (1903); etiam membranipora flemingii cornigera; recent, deepwater boreal north atlantic; fossil: pliocene (england: crag)
130095	20094	corrugata	110	132776	1884	gordon	11/16/2005	now cornuticella; vide catenicella cornuta;
138578	21316	corrugatus	110	132776	1884	gordon	11/16/2005	species typica cornuticella canu & bassler, 1927; species typica vittaticella maplestone, 1900 fide levinsen (1909); nunc catenicella fide canu & bassler (1929); etiam catenaria fide levinsen (1909); etiam vitticella fide levinsen (1909); recent
136302	20589	crassatina	110	135333	1882	gordon	5/15/2006	now celleporella; vide lepralia hyalina cornuta;
130804	20158	cribraria	110	132285	1852	gordon	5/17/2006	celleporella aporosa fide hastings (1979, p. 544).; vide schizoporella hyalina cornuta;
132282	21131	cribraria	110	132285	1852	gordon	5/17/2006	fide hastings (1979);
136755	20670	cribraria	110	132285	1852	gordon	5/17/2006	(p. 84) non busk, 1854 (p. 83); vide lepralia hyalina cornuta;
140653	10089	crispa	110	140281	1816	bock	12/3/2004	celleporella aporosa; vide schizoporella hyalina cornuta;
131711	20173	cristata	110	131759	1884	gordon	5/10/2006	non (lamarck, 1816); nunc amathia lamourouxi fide chimonides (1987); subjective junior synonym amathia australis fide d'hondt (1983); etiam serialaria fide milne edwards (1836); recent, pacific (australia);
129754	20068	cristatum	110	131759	1884	gordon	5/10/2006	now celleporella; subjective junior synonym schizoporella hyalina cornuta fide hastings (1979); recent, indopacific;
137755	20793	cruciformis	110	144747	1997	gordon	6/27/2006	celleporella cancer; recent, pacific (australia);
130805	20158	crystallina	110	142956	1858	gordon	5/17/2006	now aspidostoma; vide mucronella coronata;
133443	20354	crystallina	110	142955	1984	gordon	5/16/2006	see gordon (1988, p. 288; 1993, p. 323); nunc domosclerus fide gordon (1988); etiam sclerodomus (bisclerodomus) fide d'hondt & schopf (1985); etiam sclerodomus fide harmer (1957); recent, pacific (indonesia);
135917	20570	crystallina	110	122706	1843	gordon	5/17/2006	see gordon (1988, p. 288); vide bifaxaria corrugata;
135524	20566	cucullata	110	132207	1898	gordon	5/9/2006	delete from this list; not a recent taxon. now macropora; nunc macropora fide canu & bassler (1929); recent, fide canu & bassler (1929); fossil: miocene;
134296	20451	curvata	110	142662	1972	gordon	6/27/2006	species typica paracribricellina wass & yoo, 1976; nunc paracribricellina fide wass & yoo (1976); etiam cribricellina fide canu & bassler (1927); etiam cribricella fide levinsen (1909); recent, pacific (australia, new zealand); fossil: late plei
140636	10089	cuscata	110	140722	1758	bock	12/3/2004	vide catenicella cribraria;
140429	10089	cuscuta	110	140722	1828	bock	12/3/2004	vide catenicella cribraria;
140664	10089	cuscuta	110	140722	1758	bock	12/3/2004	subjective junior synonym amathia convoluta fide lamouroux (1824) et harmer (1915); nunc amathia fide macgillivray (1895); recent, pacific (australia);
140743	10083	cuscuta	110	140722	1758	bock	12/3/2004	now chaperiopsis; vide amphiblestrum cristatum;
140772	10087	cuscuta	110	140722	1758	bock	12/3/2004	now chaperiopsis; subjective junior synonym membranipora galeata fide canu & bassler (1923); nunc chaperia fide brown (1952); etiam chaperiopsis fide uttley (1949), gordon (1982); etiam membranipora fide jelly (1889); recent, south pacific; fossil: middle miocene
140590	10089	cuscutum	110	140722	1758	bock	12/3/2004	subjective junior synonym retepora babelensis fide hayward (2004); recent, pacific (new caledonia);
124586	20566	cyclops	110	125364	1854	gordon	5/10/2006	now scalicella; nunc scalicella fide harmer (1957); recent, pacific (australia); fossil: late miocene, late pleistocene (pacific, tasmania) fide wass and yoo (1975);
133915	10090	cyclops	110	125364	1854	gordon	5/10/2006	species typica zygopalme gordon 2002; recent, pacific (kermadec islands);
131712	20173	cylindracea	110	131760	1884	gordon	5/10/2006	now emma; vide emma crystallina;
132831	20328	cylindracea	110	131760	1884	gordon	5/10/2006	now crassimarginatella; vide membranipora sculpta cucullata;
135527	20566	cylindracea	110	131760	1884	gordon	5/11/2006	nunc parkermavella fide gordon & d'hondt, 1997; recent, pacific (chatham islands);
136537	20619	cylindracea	110	131760	1884	gordon	5/11/2006	vide sertularia cuscata;
131713	20173	cylindracea protecta	110	131775	1904	gordon	5/11/2006	vide sertularia cuscuta;
138579	21316	cylindraceus	110	132777	1957	gordon	11/16/2005	subjective junior synonym sertularia uva fide jelly (1889) et hayward (1985); nunc valkeria fide d'hondt (1983); etiam cuscutaria fide de blainville (1830); etiam nigellastrum fide oken (1815); etiam sertularia (peripyxis) fide ehrenberg (1834);
138580	21316	cylindricus	110	132778	1986	gordon	11/16/2005	vide sertularia cuscuta;
140716	10089	defractum	110	140182	1796	bock	12/3/2004	vide sertularia cuscuta;
123718	20462	delta	110	143362	1977	gordon	5/17/2006	vide sertularia cuscuta;
131536	20614	delta	110	143362	1977	gordon	5/17/2006	subjective junior synonym cellepora appendiculata fide jelly (1889); nunc foveolaria (odontionella) fide gordon & parker (1991); etiam odontionella fide uttley (1949), brown (1952, 1954); cenozoic, lower oligocene-upper pliocene (new zealand) fide 
143367	10090	delta	110	143362	1977	gordon	5/17/2006	vide membranipora cyclops;
134466	20462	delta parsimilis	110	143363	1980	gordon	5/18/2006	now chaperiopsis; vide electra cylindracea;
143368	10090	delta parsimilis	110	143363	1980	gordon	5/18/2006	now chaperiopsis; nunc chaperiopsis fide uttley (1949) & gordon (1982); ?etiam membranipora; etiam notocoryne fide hayward & cook (1979); recent, south indian ocean (prince edward island);
140377	10019	densa	110	140393	1837	bock	12/3/2004	now chaperiopsis; vide electra cylindracea;
136303	20589	dentata	110	160006	1948	gordon	5/10/2006	now chaperiopsis; vide electra cylindracea;
140049	20993	dentata	110	142715	1885	gordon	11/16/2005	now chaperiopsis; nunc chaperiopsis fide gordon (1982); recent, indian ocean (prince edward island);
130096	20094	denticulata	110	138581	1884	gordon	11/16/2005	see gordon (1988, p. 288); nunc domosclerus fide gordon (1988); recent, pacific (indonesia);
138262	20834	depressa	110	130234	1900	gordon	6/27/2006	see gordon (1988, p. 288); nunc domosclerus fide gordon (1988); recent, southwest indian ocean;
140161	10089	diaphana	110	140183	1778	bock	12/3/2004	nunc alcyonidium fide lamouroux, 1824; not considered by d'hondt (1983); recent,;
140511	10089	diaphana	110	140183	1778	bock	12/3/2004	cenozoic, late pliocene-recent (new zealand) fide morris (1980); recent, pacific (australia, new zealand), antarctic;
140717	10089	diaphana	110	140183	1778	bock	12/3/2004	vide hippothoa delta;
