ARTICLE-ID	YEAR	ARTICLE-TEXT
6689	1970	1970. Progress in correlation of Carboniferous rocks. Compte r. Congr. Strat. Geol. Carbon. 6: 695-715.
6690	1964	1964. Stratigraphy and paleoecology of some Paleozoic bryozoans (with discussion). Cinquiéme Congres International de Stratigraphie et de Geologie du Carbonifère, Paris, Compte Rendu. 1: 375-381.
6691	1957	1957. Late Mississippian fauna from the Redoak Hollow Formation of southern Oklahoma. Journal of Paleontology. 31: 370-427.
6692	1956	1956. A revision of Fenestella antiqua and related Silurian fenestellids. Journal of Paleontology. 30: 314-332.
6693	1937	1937. Stratigraphic significance of some late Paleozoic fenestrate bryozoans. Journal of Paleontology. 11: 306-334.
6694	2001	2001. Study of seasonal variations of glutathione and detoxification enzymes in Lophopus crystallinus Pallas (Bryozoa) from Lake Piediluco (Umbria, Italy). Italian Journal of Zoology (Modena). 68: 291-297.
6695	2002	2002. Paleontology and depositional environments of the Pleistocene coral reefs of the Gulf of Suez, Egypt. Neues Jahrbuch für Geologie und Paläontologie Abhandlungen. 225: 337-371.
6696	1971	1971. The stratigraphy of Umm El Rakham area (West Mersa Matruh, (Egypt). Desert Inst. Bull.. 19: 3-33.
6697	1994	1994. Biofacies a bryozoaires et environnements sedimentaires au Miocene superieur du Maroc nord-oriental. Revista Española de Paleontología. 9: 72-80.
6698	1992	1992. Les bryozoaires du Miocene superieur du Maroc nord-oriental. Documents des Laboratoires de Géologie de la Faculté des Sciences de Lyon. 123: 1-355.
6700	1972	1972. Additions to the bryozoan fauna of the Suez Canal. Israel Journal of Zoology. 21: 377-384.
6701	1972	1972. Types of metamorphosis and early astogeny in Hippopodina feegeensis (Busk) (Bryozoa-Ascophora). Journal of Experimental Marine Biology and Ecology. 8: 27-30.
6702	1995	1995. Ehrhard Voigt zum 90. Geburtstag. Geschiebekunde Aktuell. 11: 95-96.
6703	2002	2002. Pentaporins A, B and C: Disulfides from the marine bryozoan Pentapora fascialis. Tetrahedron. 58: 8461-8464.
6705	1976	1976. Einfluss von Benetzungsspannung and lonen auf die Substratbesiedlung and das Einsetzen der Metamorphose bei Bryozoenlarven (Bowerbankia gracilis). Marine Biology. 37: 249-254.
6708	1982	1982. Mid-Jurassic bryozoans from Wyoming and Utah. Dissertation Abstracts International B Sciences And Engineering. 42: 2755.
6709	1966	1966. The marine fauna of the Gullercoats District 3: Entoprocta. University of Newcastle marine biological station annual reportc ser. 3. 15: 5-10.
6710	1975	1975. The marine fauna of the Cullercoats district. Ectoprocta. Reports of the Dove marine laboratory, Series 3. 18: 1-30.
6711	1972	1972. Patterns of reproduction in the marine Ectoprocta of the Isle of Man. Journal of natural history. 6: 31-38.
6712	1972	1972. Factors influencing the distribution of sub-littoral ectoprocts off the south of the Isle of Man (Irish Sea). Journal of natural history. 6: 247-260.
6713	1971	1971. Synchronization between moulting in Calocaris macandreae (Decapoda) and reproduction in its epibiont Triticella koreni (Polyzoa Ectoprocta). Journal of the Marine Biological Association of the United Kingdom. 51: 409-410.
6714	1970	1970. Embryo colour in Manx ectoprocts. Reports of the marine biological station, Port Erin. 82: 39-42.
6715	1969	1969. Marine fauna of the Isle of Man: revised lists of Phylum Entoprocta (=Kamptozoa) and Phylum Ectoprocta (=Bryozoa). Reports of the marine biological station, Port Erin. 81: 57-80.
6716	1968	1968. Notes on Entoproct biology. Sarsia. 36: 41-44.
6717	1965	1965. The Loxosomatidae of the Isle of Man. Proc. Zool. Soc. Lond.. 145: 529-547.
6718	1975	1975. An eolid nudibranch feeding on Bryozoa. Veliger. 17: 269-270.
6719	1939	1939. Fouling organisms in Hawaii. Bernice P. Bishop Museum--Ocassional papers. : 264-279.
6720	1944	1944. Incidence of fouling in Pearl Harbor. Bernice P. Bishop Museum--Occasional papers. 18: 1-34.
6721	1971	1971. Miocene from the southern slope of the Varatec Summit (Gutii mountains) [In Romanian]. Dari Seama Sedint. Bucuresti. 57 (1969-1970): 43-53.
6722	1998	1998. A model of particle capture by bryozoans in turbulent flow: significance of colony form. American Naturalist. 152: 861-880.
6723	1998	1998. Larval settlement in turbulent pipe flows. Journal of Marine Research. 56: 1285-1312.
6724	1993	1993. Effects of flow speed on growth of benthic suspension feeders. Biological Bulletin. 185: 28-41.
6725	1951	1951. Bryozoaires. Trav Stn biol Roscoff NS. 4: 1-34.
6726	1943	1943. The fauna of the Pitkin Formation of Arkansas. Journal of Paleontology. 17: 125-154.
6727	1982	1982. The interpretation of sublittoral ecological survey results using a standardised procedure. Progress In Underwater Science. 8: 1-19.
6728	1968	1968. Evolution of photo receptors. Evolutionary Biology. 2: 194-242.
6736	1982	1982. Reproductive strategies and life histories in the cheilostome marine bryozoans Chartella papyracea and Bugula flabellata. Marine Biology. 71: 241-256.
6737	1983	1983. Gametogenesis in placental and non-placental ovicellate cheilostome Bryozoa. Journal Of Zoology. 200: 471-492.
6738	1982	1982. Sexual reproduction in Epistomia bursaria (Bryozoa: Cheilostomata), an endozooidal brooder without polypide recycling. Journal Of Zoology. 198: 337-352.
6739	2000	2000. The distribution, origins and taxonomy of Tricellaria inopinata d'Hondt and Occhipinti Ambrogi, 1985, an invasive bryozoan new to the Atlantic. Journal of natural history. 34: 1193-2006.
6740	1986	1986. Defensive strategies of modular organisms. Philosophical transactions of the Royal Society of London. 313: 224-243.
6741	1985	1985. Chemical defences and the structure of subtidal epibenthic communities. European Marine Biology Symposium. 19: 411-421.
6742	1983	1983. Modular sessile invertebrates contain larvotoxic allelochemicals. Developmental & Comparative Immunology. 7: 621-624.
6743	1925	1925. The stratigraphy and paleontology of Toronto and vicinity. Part V. The paleontology of the Credit River section. Rep Ont Dept Mines. 32: 47-88.
6744	1985	1985. The distribution of Hyas araneus (L.) and Hyas coarctatus Leach (Crustacea: Decapoda: Brachyura) in the North Sea and the Svalbard region. Journal Of The Marine Biological Association Of The United Kingdom. 65: 195-201.
6745	1964	1964. En marinekologisk undersökning i norra Bohuslän. Zool. Revy. 26: 77-101.
6749	1965	1965. Des differéntes catégories de plancton. Hydrobiologia. 26: 72-74.
6750	1991	1991. Epiphytism on Agarum fimbriatum: can herbivore preferences explain distributions of epiphytic bryozoans. Marine Ecology Progress Series. 77: 279-287.
6751	1998	1998. Spatio-temporal variation in coral recruitment at different scales of Heron Reef, southern Great Barrier Reef. Coral Reefs. 17: 71-81.
6752	1969	1969. Bryozoans. Memoirs of the Geological Society of America. 114: 345-433.
6753	1957	1957. Bryozoans [in: Treatise on marine ecology, paleoecology and paleontology]. Biol. Soc. of Amer. Memoirs. 2: 783-800.
6754	1949	1949. Genotypes of some Palaeozoic Bryozoa. Journal of the Washington Academy of Science. 39: 122-136.
6755	1939	1939. Trepostomatous Bryozoa from the Traverse Group of Michigan. Contributions from the Museum of Paleontology, University of Michigan. 5: 171-270.
6757	1974	1974. Bryozoa of the zone C1 [in Ukrainian]. Vikopni Fauna Flora Ukr.. 2: 80-97.
6758	1973	1973. Bryozoans of the genus Megacanthopora from Carboniferous deposits of the greater Donbass [in Russian]. Paleontologicheskii Zhurnal. 1973: 56-61.
6759	1968	1968. On the mode of sexual reproduction of some trepostomatous Bryozoa. Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano. 108: 61-63.
6760	1981	1981. A report on the cheilostome Bryozoa of the Sudanese Red Sea. Journal Of Natural History. 15: 623-637.
6761	1971	1971. Étude faunistique et écologique sur les criques de la Flandre orientale et le long de l'escaut. Considérations sur leur chimisme, leur faune planktonique, entomologique et malacologique et discussion de leur état biologique actuel. Annales de la Société royale zoologique de Belgique. 101: 157-181.
6762	1969	1969. L'inportance scientifique de la grotte 'Pestera Liliecilor de la Gura Dobrogie' et de la grotte 'La Adam' [in Romanian]. Ocrot. Nat.. 13: 139-148.
6763	1995	1995. Middle Miocene (Badenian) lunulitiform Bryozoa from Szob (Borzsony Mts., Hungary). Annales Historico Naturales Musei Nationalis Hungarici. 87: 35-54.
6764	1990	1990. Ecology of understory kelp environments. 2. Effects of kelps on recruitment of benthic invertebrates. Journal Of Experimental Marine Biology And Ecology. 143: 27-45.
6765	1970	1970. Differential utilization of phytoplankton food resources by marine ectoprocts. Biological Bulletin. 139: 420.
6766	1973	1973. A note on the taxonomy of three membraniporine ectoprocts from Chesapeake Bay. Chesapeake Science. 14: 282-285.
6767	1973	1973. Observations on the reproduction, early larval development, and colony astogeny of Conopeum tenuissimum (Canu). Chesapeake Science. 14: 270-278.
6768	1973	1973. Paradoxes and use of Bryozoa. Öslénytani Viták. 21: 13-27.
6769	1993	1993. Existence d'hibernacles chez Anguinella palmata van Beneden, 1845. (Bryozoa, Ctenostomata, Nolellidae). Strandvlo. 13: 146-148.
6770	1991	1991. Quelques donnees sur Anguinella palmata van Beneden, 1845 et sa faune associee en Belgique (Bryozoa, Ctenostoma: Nolellidae). Strandvlo. 11: 57.
6771	1980	1980. Étude expérimentale du pouvoir sensibilisant d'Alcyonidium gelatinosum (L.) (Bryozoaire marin). Archs Mal prof Méd Trav. 41: 9-13.
6772	1977	1977. Alcyonidium gelatinosum (L.) (bryozoaire) et réactions cutanées d'hypersensibilité. Resultats preliminaires d'une étude expérimentale. Bulletin Soc. Path. exot.. 70: 82-89.
6773	1905	1905. The history of the germ cells in Pedicellina americana. Annals of the New York Academy of Science. 16: 1-64.
6774	1983	1983. Crustaceos parasitos de invertebrados associados a esponja Zygomycale parishii (Bowerbank) e ao briozoario Schizoporella unicornis (Johnston, 1847). IHERINGIA SERIE ZOOLOGIA No. 62: 3-11.
6775	1983	1983. Changes to the marine biota of the Auckland Harbour. tane. 29: 79-96.
6776	1993	1993. Freshwater recorder's report. Norfolk & Norwich Naturalists Society Transactions. 29: 361-362.
6777	1983	1983. Freshwater recorders report. Norfolk & Norwich Naturalists Society Transactions. 26: 162.
6780	1968	1968. Sublittoral attached epifaunal development in Buzzards Bay, Massachusetts. Hydrobiologia. 32: 27-32.
6778	1970	1970. Numerical abundance of benthic taxa in Antarctic seas. Antarctic Journal of the United States. 5: 182-183.
6779	1971	1971. Larval selection of substrate by the Bryozoa Discoporella and Cupuladria. Hydrobiologia. 37: 347-359.
6781	1948	1948. Contribution a l'étude geologique et paléontologique de l'Ordovicien supêrieur la montagne Noire. Mémoires de la Société Géologique de France, n.s.. 26: 1-6.
6782	1977	1977. Wilmington Jacksonian hornerids-important cyclostome bryozoans from the Upper Eocene Castle Hayne Limestone in southeasternmost North Carolina.. Diss Abs Int B Sci Eng. 37: 5573.
6783	1999	1999. Mixed carbonate-siliciclastic sedimentation on a tectonically active margin: example from the Pliocene of Baja California Sur, Mexico. Geology. 27: 935-938.
6784	1972	1972. Georgia coastal region, Sapelo Island, U.S.A.: sedimentology and biology. 7. Distribution and zonation of macrobenthic animals. Senckenbergiana maritima. 4: 183-216.
6790	1951	1951. Marine boring and fouling organisms in relation to velocity of water currents.. Bull. Mar. Sci. Gulf & Carib.. 1: 196-208.
6791	1960	1960. Studies on the Marine Bryozoa of Zhejiang. I. Zoologica Sinica. 12: 191-200.
6792	1931	1931. O. Nordgård.. Forh. K. norske Vidensk. Selsk.. 4: 144-156.
6793	1985	1985. Marine pharmacology and toxicology: the briostatins. La Conchinglia. 17: 30.
6794	1969	1969. On the fauna of Corallina officinalis L. in western Norway. Sarsia. 38: 71-86.
6795	1981	1981. La parente entre les entoproctes et les bryozoaires. Naturaliste Canadien. 108: 97-103.
6796	1980	1980. The invertebrate macropaleontology of the Clarke County, Mississippi area. Bulletin Mississippi Department Of Natural Resources Bureau Of Geology. 122: 1-387.
6797	1946	1946. The control of fouling organisms in fresh- and salt-water circuits. Trans. Amer. Soc. Mech. Eng.. : 247-265.
6798	1981	1981. Effects of the encrusting bryozoan Membranipora membranacea, on the loss of blades and fronds by the giant kelp, Macrocystis pyrifera (Laminariales). J Phycol. 17: 341-345.
6799	1988	1988. Upper Mississippian bryozoan/microbial bioherms, western Newfoundland. CANADIAN SOCIETY OF PETROLEUM GEOLOGISTS MEMOIR No. 13: 667-671.
6800	1987	1987. Late Mississippian bryozoan/microbial build-ups on a drowned karst terrain: Port au Port Peninsula, western Newfoundland. Sedimentology. 34: 779-793.
6801	1985	1985. Study on the Early Permian stratigraphy and fauna in Zhesi district, Nei Mongol Zizhiqu (Inner Mongolia). BULLETIN OF THE TIANJIN INSTITUTE OF GEOLOGY AND MINERAL RESOURCES No. 10: 1-244.
6802	1986	1986. Modern pterobranchs: observations on their behaviour and tube building. Geological Society Special Publication. 20: 261-269.
6803	1977	1977. Contribution à l'étude stratigraphique et paléontologique du Visésuperieur et du Namurien inférieur du bassin houiller de Zonguldak (nord-ouest de la Turquie). Annales Soc. géol. Belg.. 99: 401-449.
6804	1926	1926. Eschara spngites Pallas, 1766 (Bryozoa): proposed designation of a neotype under the plenary powers Z. N. (S.). Bull. Zool. Nomencl.. 30: 177-179.
6805	2000	2000. Influence of ambient flow around the horseshoe crab Limulus polyphemus on the distribution and orientation of selected epizoans. Estuaries. 23: 509-520.
6806	2005	2005. Morphological and molecular concordance of Rhynchozoon clades (Bryozoa, Cheilostomata) from Alaska. Invertebrate Biology. 124: 344-354.
6807	2005	2005. Intertidal Bryozoa (Cheilostomata) of Ketchikan, Alaska. Journal of Natural History. 39: 3687-3784.
6808	1998	1998. Epibionts of the tanner crab Chionoecetes bairdi in the region of Kodiak Island. Journal of Crustacean Biology. 18: 519-528.
6809	1984	1984. Bryozoan behaviour in relation to autocleaning in Holoporella brunnea (Hincks). Northwest Science. 58: 195-207.
6810	1992	1992. Bryozoans as sedimentary instability indicators. Rivista Italiana Di Paleontologia E Stratigrafia. 98: 229-242.
6811	1988	1988. Peuplements a'bryozoaires sur Laminaria rodriguezii Bornet (Banco Apollo, Ustica). Rapports P-v Réun Commn int Explor scient Mer Méditerr. 31: 21.
6812	1990	1990. First Italian Oceanographic Expedition in the Ross Sea, Antarctica. Benthos: a preliminary report. National Scientific Commission for Antarctica. Oceanographic Campaign I987-88. Data Report, Part 1: Physical, Chemical, Biological Oceanography: 407-421.
6813	1993	1993. Preliminary report on benthic communities and thanatocoenoses of the Magellan Straits. Nat. Sc. Com. Ant. Data Report. 2: 297-306.
6814	1998	1998. Notes on two upper-circalittoral assemblages from the Amendolara Bank (Northern Ionian Sea). Boll Acc Gioenia Sci Nat. 30: 243-262.
6815	1993	1993. Popolamento e tanatocenosi bentonica della Grotta dell'Accademia (Ustica, Mar Tirreno Meridionale). Naturalista sicil.. S. IV, XVII: 45-63.
6816	2003	2003. Autochthonous and allochthonous assemblages from Lower Pleistocene sediments (Palione river, Sicily). Bollettino della Società Paleontologica Italiana. 42: 133-138.
6817	1997	1997. The Pleistocene bathyal section of Archi (southern Italy). Bollettino Della Societa Paleontologica Italiana. 36: 189-212.
6818	1994	1994. The Pleistocene "Case Catarinicchia" section (Belice, SW Sicily). Bollettino della Società Paleontologica Italiana. Special Vol.2: 93-115.
